comment,hour,pos,neg
"다들 수고했지만, 스토리의 중심은 김서형인것같아요. 다음 작품에서도 열연하길 바란다. 73년 친구야",2019-02-03 03:0,0,0
남의자식 평생이야 내자식 하루보다못하니까 김주영의 최고명대사였음 솔직히 미향이혼정도바랬음 해나 죽은과정좀보여주고 .. 넘잘만들었는데 막방에서 완성도와르르  참아쉬움 차라리 김주영과면회신을 엔딩으로하지 어머니와전 똑같습니다 로  ㅉ,2019-02-03 03:0,2,2
그래서 전 혜나가 아플때 보였던행동에서 좀 더 깊게 들어갈줄 알았어요딸 바뀌는거 말고. 미향과 혜나의 과정이 머가 더 있을 줄 알았죠혜나 죽음도 좀 더 선명하게 한번 더 나오고.,2019-02-03 03:0,1,2
김주영 말 몇마디에 뉘우치는게 억지였어요. 우리가 봐 왔던 곽미향은 그런 사람 아닌데.,2019-02-03 03:0,0,1
회수를 늘려야 했어ᆢ후다닥 마무리니  허술하고 싱거움,2019-02-03 03:0,0,0
그냥 좀 더 세련된걸 기대했어요해피엔딩이라도..좀 실망하건 사실.,2019-02-03 03:0,1,0
오히려 이 드라마가 시청률 10%였음 파국으로 끝날 수 있었을듯 한데 너무 인기가 많아져 해피앤딩으로 된 것 같아요.... 다수의 압력에 의해.,2019-02-03 03:0,1,0
ㅋ ㅋ ㅋ 억지 춘향,2019-02-03 03:0,0,1
마지막회는 개빵 개꽝 폭망시킴개뻔한 결말에 억지춘향이네.작가가 고공시청률에 취해 술드시고 만취해서 각본쓰셨네.  개실망 ㅠㅠ,2019-02-03 03:0,0,2
코믹남자 잼있쥬ᆢ파국쒸도 ㅎㅎ,2019-02-03 03:0,1,0
(남잔 역시 수염이죠...:수염덕후),2019-02-03 03:0,0,0
woon님 웃긴남자 좋아하셔요?,2019-02-03 03:0,0,0
마지막에 자동차 속의 가족씬이 참 썩소 일으킬 수 있었죠,2019-02-03 03:0,0,1
강준상은 수염달고 승부욕 불탈때가 더 매력있어 보였던건 몰까나,2019-02-03 03:0,0,1
"오페랄라님처럼 그리 해석할 수 있겠네요, 누군가의 죽음위에 그들 가족의 행복이 찾아 왔으니까요.",2019-02-03 03:0,1,1
사과봉지님 말씀대로  곽미향가정은 좀 비현실적 해피죠. 그게 오히려  혜나의 죽음과 연결되면서  제게는 블코적요소로 다가왔어요.한마디로  썩소.,2019-02-03 02:5,0,3
우리나라에 강준상 같은 자라지 못한 남편 아내들이 너무 많아요....,2019-02-03 02:5,0,0
강준상이 겉보기는 큰소리 쳐도 굉장히 여자한테  의지하는 스타일같아요.성인이되서도 엄마의 양육에서 벋어나지 못 하고  그대로 곽미향이 양육자로 바뀐것 뿐이라.모든게 결국곽미향 의지대로 돌아가는것 같아요.그 부부는,2019-02-03 02:5,0,0
차교수 부부는 오랜세월 함께 한 현실부부같음 밉다가도 애처로운 애증의 관계,2019-02-03 02:5,1,0
초록님 둘다 너무 귀엽잖아요~~,2019-02-03 02:5,0,0
기준이랑 파규기 디게 친한가봐요. 파규기가 기준이 이야기할때 얼굴이 너무 밝아지면서 성숙하다고 칭찬할때  둘이 친한갸부다 했어요,2019-02-03 02:5,3,0
사과봉지님 . 그래도 과정이 억지스럽지않아 그 부부 화해는 따뜻했어요현실은 다르겠지만,2019-02-03 02:5,0,1
아주아주 친하면 선배라고도 해요,2019-02-03 02:5,0,1
사실 차교수 집같은 상황 오면 부부끼리 이미 상처입을만큼 입어 회복하기 힘들죠.... 드라마니까.... 0.1% 의 가능성으로 가족끼리 화목해진 경우 아닐까요? 어짜피 드라마가 상위 9.1%의 스토리라 가정하에 만들었다 하니까요,2019-02-03 02:5,1,1
"승혜,파국은   진짜 잊지 못 할케릭임.커플상 강추!!!!!!!",2019-02-03 02:5,1,0
당연히 혜나에 죽음에 눈하나 깜짝할 수가 없죠. 만약 가을이가 죽었다고 생각해보죠. 영재말고 슬퍼할 사람이 있을까요? 하지만 혜나는 혈연이었고 그로인해 발생한 강준상의 깨달음이 이런 결말을 도출했다고 봐요. 무튼 전 좋았고 끝나서 아쉽습니다.,2019-02-03 02:5,1,2
저도요. 참 자연스럽고 승혜다웠고 너무 좋았어요~~^^,2019-02-03 02:5,0,0
차교수  진짜 결혼 잘 했지  세상 승혜같은 여자 어딨어 ?승혀😍,2019-02-03 02:5,1,0
아무튼 스카이캐슬로 많은 생각 해보았고즐거웠습니다🤗,2019-02-03 02:5,0,0
차교수랑 승혜대화 너 무 좋았구.빛승혜   차교수  서로  사랑 하는게 느껴졌어요. 당신이 외로운 인생 살게 될까봐 너무   마음이 아팠다는 말 와 닿았어요.,2019-02-03 02:5,2,1
혜나만 불쌍 그렇지만 결말이 현실이죠,2019-02-03 02:5,0,0
마무리는 아쉬웠지만 좋은 드라마 였다는 것은 사실,2019-02-03 02:4,1,0
차교수 이혼당하나 내심 맘 졸였는데나 없어서 행복했냐고 엉엉  우는거저만 좋았나요? ㅎㅎ,2019-02-03 02:4,1,2
"곽미향도 많이 울었습니다 우주엄마한테도,죽은 혜나한테도,큰딸 예서한테도,우주한테도^^  죄값이라는게 물론 교도소 갔다오는것도 있지만 본인 잘못된생각에 잘못된 선택을하였기에 본인 때문에 주변사람들이 힘들어하는걸 실제로 옆에서 지켜보는게 더힘들수도있습니다!",2019-02-03 02:4,3,1
내일이면 다 잊게 되니까 .오늘까지만  ㅎ ㅎ,2019-02-03 02:4,0,0
어찌됐든 결말은 난거고 좋아했던 드라마 헛헛하네요,2019-02-03 02:4,0,0
그러게요.사실 작가가 끝까지 버리지 않을꺼라고 사람들이 궁예 했지요.,2019-02-03 02:4,0,0
해피엔딩 좋아하는 사람도 있겠지만 혜나가 죽었을 당시에도 눈하나 깜짝 않하던 사람들이 그들의 죄가 타의에 의해 까발겨지고 나니까 급회계모드라서 사람들이 퐝당해 하는것임,2019-02-03 02:4,1,2
불편한 구석이 있는 주인공인데,2019-02-03 02:4,0,1
미향이는  썩쏘를 짖게하는 불코의 요소인건가  ?억지 해핀엔딩   급 소환,2019-02-03 02:4,0,1
오늘 비하인드보니 한서진이 주인공이라며 감독님이 애틋해하던데요.,2019-02-03 02:4,0,0
곽미향은  죄값을 받아야하는데. 현실 블코네요.,2019-02-03 02:4,0,0
그러네요. 비하인드에서 제일 매력적으로나왔어요,2019-02-03 02:4,0,0
스카이캐슬을 보면서 그들이 움켜지려던 권력에 항상 감정이입 해왔는데 마지막화에서 그들이 그 모든걸 내려놓는걸 보니까 제가 다 속상해서 눈물이 났습니다. 마지막화라 훈훈하게 마무리되어 좋았습니다.,2019-02-03 02:4,0,3
개인성격도 정말 진중하고 매력있어요.,2019-02-03 02:4,0,0
이게  끝... 실화,2019-02-03 02:4,0,0
~그래서 오래오래 행복하게 살았답니다~,2019-02-03 02:4,0,0
결말 이게 끝...?,2019-02-03 02:4,0,0
차교수 인기쟁이~~,2019-02-03 02:4,1,0
다들 해피한거 좋아요 .차교수. 우주네.찐찐네 열심히사는 죄없는 그들 행복하게 성장해야죠,2019-02-03 02:4,1,1
곽미향 얘기하는거에요,2019-02-03 02:4,0,0
스카이캐슬 사는 사람들 그누구도 눈물 한방울 안흘리고 탄원서 쓰고 면회가서 너 아니라는거 믿는다고 말하고 다같이 주루룩 울었습니당^^,2019-02-03 02:4,1,1
"차교수 배우 너무 좋아요, 파국이다, 호구다... 그 대사들 한번씩만 넣어줬음..... 바랬는데요... ㅎㅎ",2019-02-03 02:4,1,0
강제 해피엔딩 ㅋㅋㅋㅋ,2019-02-03 02:4,0,0
사과봉지님 공감,2019-02-03 02:4,0,0
사과봉지님 공감.. 시청자도 강제로 해피엔딩 당했어요 ㅎㅎ,2019-02-03 02:4,1,0
차교수   캐릭터랑 실제랑  정반대여서 급 호감호감.세아 언니랑  넘 잘  어울려.,2019-02-03 02:4,4,0
왜 분란인건지 짜증나게 기분좋은 새벽에,2019-02-03 02:4,1,1
이것봐라ㅋㅋㅋㅋ사람 말뜻을 이해못하고 본인이 생각하고 싶은대로만 생각하는 뇌ㅋㅋㅋㅋㅋㅉㅉ 불쌍합니다. 안쓰러워서 사랑 많이주는 사람이라도 소개시켜드리고싶네요^^,2019-02-03 02:3,2,0
유럽 블랙 코메디에서 미국 할리우드식 해피 앤딩으로 간 .... 강재성 해피앤딩 같아요.,2019-02-03 02:3,0,0
이제 진짜 끝이구나,2019-02-03 02:3,0,0
진짜 일등혜나 죽이고 남은 사람은 눈물 한방울 흘리고 개과천선해서 잘 산다는 내용. 현실반영 블코.,2019-02-03 02:3,1,1
날잡아서 첨부터 끝까지 한꺼번에 보기로한거 취소,2019-02-03 02:3,0,0
비하인드 재미있었어요차교수 매력둥이네요.기준이는 선배라고 하니깐 좀 버릇없어 보이기는 했지만젊은 배우 실수도  할 수 있는거라 생각,2019-02-03 02:3,1,1
아 마지막회 지금 봤는데요..... 이건 뭐지..... 혼란스럽네요,2019-02-03 02:3,0,0
찔리는거 있나보네 ㅋ ㅋ ㅋ ㅋ,2019-02-03 02:3,0,0
그럼 본인은 얼마나 못났으면 드라마 내용 좋다고하는 사람한테 훈수질이지? 빵점을 주든 100점을 주든 신경 꺼라는 사람이 왜 여기다가 톡을 올리고 있는지 참 앞 뒷 말 겁나 잘맞네ㅋㅋㅋㅋ,2019-02-03 02:3,1,0
선배나 선배님이 같은뜻이라면 선생과 선생님도 같은뜻이겠네,2019-02-03 02:3,0,0
범인조선생으로가지.  경비원 현실에선 약자들인데. 돈있는사람의갑질에,2019-02-03 02:3,0,1
오죽 못났으면 여기서  훈수질이야?반장 한번도 못 해봤나?  남이사 실망을  한던  사랑을 하던 100점을 주던 뽱점을 주던 지가 먼상관?,2019-02-03 02:3,1,1
Darth/ 논점에서 너무 간듯요 편의점 주인1 무게감은 없지만 뜬금없이 가을이 소환처럼 등장인물 무대인사를 당연시하는 건 아니죠,2019-02-03 02:3,0,0
냠님 네이버어학사전에서 선배와선배님 찾아보시길 권합니다..무식이란 단어도 함께요..,2019-02-03 02:3,0,0
낭낭쭙쭙,2019-02-03 02:3,0,0
사랑하는사람한테 충분히 사랑받으니 이드라마를 보고 깨닫는게있는거지 오히려 사랑하는 사람한테 사랑 못받는사람들이 이 드라마를 보고 혜나 죽음으로 인해 많은 사람들이 개과천선 했다고 좋고 못받아들인다고 생각합니다 내가 또 이리 말했다고 뜻 이해못하고 사람이 죽었는데 어쩌니 저쩌니 헛소리만 하겟지ㅋㅋㅋㅋㅉㅉ ㅃㅇㄷ,2019-02-03 02:3,5,2
몰라서 물어요? 사람 빡돌게하네 20화,2019-02-03 02:2,0,1
혜나 죽음은 명확히 나왔으나 본인들이 뜻을 잘못 이해한걸 왜 여기다 말씀하시는지..안타깝네요..,2019-02-03 02:2,0,2
선배나 선배님이나 둘다 예의갖춘 말이다 무식한친구들아 문재인 대통령 하면 예의없다고 하냐ㅋㅋㅋㅋ? 둘다 쓸수있는말인데 발광하네 너네가 맞다고 생각한다고 그게 다 맞는건 아니야ㅠㅠ,2019-02-03 02:2,2,0
새끼복어,2019-02-03 02:2,0,0
20살 차이 넘겠지요,2019-02-03 02:2,0,0
나 지금16회 보고있는데 새끼버거가 뭐지),2019-02-03 02:2,0,0
최고의 장면은 아갈대첩 ㅎㅎ,2019-02-03 02:2,2,0
비하인드영상에서 차기준 역할하신 배우님이..소감얘기하면서 선배님이 아닌 선배란 호칭을 쓰던데..하늘같은 연기선배님들이셨을텐데..마지막쎄리한테 던지는 말도 그렇고..좀 예의있게 행동해야겠단 생각이.....,2019-02-03 02:2,1,0
근데 조병규 나이가 몇살데 김병철 선배라고 얘기함??? ‘님’ 안 붙이고 선배? 친아버지 역 할 정도면 나이차 꽤 되는데,2019-02-03 02:2,0,0
ㄷ ㄷ..,2019-02-03 02:1,0,0
미투여 오페렐라님 ㅋ,2019-02-03 02:1,0,0
사랑하는 사람한테 뒤통수  맞은 기분 여기다   이러고 있는것도  오늘 까지만 이지 머.  뽱점~~,2019-02-03 02:1,1,0
조재윤님이말한 충격적범행동기는 시험지유출인가여 인터뷰를언제한건지ㅉ,2019-02-03 02:1,0,1
음. ppl과 죽은시인의 사회 오마쥬ㅠㅠㅠ작가가 죽은시인의 사회 엄청 좋아하나봄. 개오글 오글 오글  ㅋ ㅋ ㅋ ㅋ,2019-02-03 02:1,0,0
ㅁㅈ 혜나 죽음 정확히 밝혀주지 개실망 ㄹㅇ,2019-02-03 02:1,0,2
원래 막편은 김주영 자살로 죽는거 였던듯 ... 19화에서 끝내야하는데 피피앨위해 막편 연장한듯 ㅋㅋㅋㅋ,2019-02-03 02:1,0,1
Darth /  무식하긴 ㅉㅉ 인턴 학생대사 사족인데 말이야?  똥이야?,2019-02-03 02:1,0,1
먼 낄낄 빠빠없이  커튼콜하듯  막방을 찍으니 저런 편의점 주인 얘기까지 나오는거지,2019-02-03 02:1,0,0
다 보여주는것 보단 직접 생각해볼수 있는 결말이라 좋았는데,2019-02-03 02:1,0,0
같은 사람이 썼다고 믿기는 좀 힘듬,2019-02-03 02:1,0,0
편의점 주인은 지나가는 편의점 주인1 이니까...;;; 다들 드라마 주제는 뭔지는 좀 아시나요??? ;;; 당황스럽네;;;,2019-02-03 02:1,0,0
마지막화 원래 이거 아닌데 바꾼거같지않음..?,2019-02-03 02:1,0,1
그럼 편의점 주인은 왜 안 나오죠?,2019-02-03 02:1,0,0
20화는 뽱점이야 뽱점!!,2019-02-03 02:1,0,1
다떠나서 최소한 해나죽음이라도 명확히 말해줬어야지 그게젤구렸음 ㅠ,2019-02-03 02:1,0,2
바닐라라떼,2019-02-03 02:0,0,0
그결말이 그지같다는거자나 지금,2019-02-03 02:0,0,0
ㅎㅎㅎ몇시간째 불만많으신분 계시네어떻게.. 안스럽다 ㅠㅎㅎㅎ 드라마에서 헤어나오시길,2019-02-03 02:0,0,1
"바닐라라떼 / 인물을 등장시켰으면, 지나가는 행인 1이 아닌이상 그 인물의 결말도 보여주는게 네러티브임... 진짜 무식하면 용감하다더니...;;;",2019-02-03 02:0,0,0
윤채리님 동감,2019-02-03 02:0,0,0
마지믹회 코메디 같았음,2019-02-03 02:0,0,0
혜나는 학습도구 뿐만 아니라 개과천선도구로 이용만 당하고 팽시킴,2019-02-03 02:0,0,0
혜나는 비루하지않은 진짜 일등이다.길게 주저리 주저리 머라카노,2019-02-03 02:0,0,0
가을이 다시 볼 줄이야 개구림 진짜산만 그 자체!,2019-02-03 02:0,0,0
윤채리님 의견 동감요^^,2019-02-03 02:0,1,0
우쥬 배웅 소리친 여학생 목소리ㅈㄴ 이입깸 구려,2019-02-03 02:0,0,0
다시봐도헐이고헉이고,2019-02-03 02:0,0,0
진짜 일등혜나 죽이고 남은 사람은  눈물 한방울 흘리고 개과천선해서 잘 산다는 내용. 현실반영 블코.,2019-02-03 02:0,1,1
중간부터 개재밌어짐 걍다보셈,2019-02-03 02:0,0,1
정도의차이를 이해못하는분이 꽤있네여 ㅉ,2019-02-03 02:0,0,0
난사실 곽미향 역시 영재네와같은 비극을 맞고 김주형선생은 다시금 코디시작해서 지금사회 어디에나 도사리고있는 사교육의 무서움을 각인시켜줬음 했는뎅 아쉽,2019-02-03 02:0,0,3
결말 뭔지 알려주실분.. 진짜 재미없어서 그만보고싶어서요,2019-02-03 02:0,0,0
이런 역대급 드라마를 언제 또 볼수 있을려나~~ 몇년후??,2019-02-03 02:0,0,0
최고의 막장 스카이 캐슬.,2019-02-03 02:0,1,0
20회는 이제나 저제나 해쏜데 결국 오글오글거리기만 하다가 끄읕~,2019-02-03 02:0,0,1
아줌씨들 헛소리 개븅막장 아니여서 다행이였는데 피피엘 막편 낚시는 좀 넘했다 .ㅋㅋㅋㅋ 곽밍이 죽이긴 멀죽여 이 아줌씨들 아 ㅋㅋ,2019-02-03 02:0,0,1
